subject_id,epoch_idx,label,Comp0_Mean,Comp0_Max,Comp0_Latency,Comp0_Energy,Comp1_Mean,Comp1_Max,Comp1_Latency,Comp1_Energy,Comp2_Mean,Comp2_Max,Comp2_Latency,Comp2_Energy,Comp3_Mean,Comp3_Max,Comp3_Latency,Comp3_Energy,Comp4_Mean,Comp4_Max,Comp4_Latency,Comp4_Energy,Comp5_Mean,Comp5_Max,Comp5_Latency,Comp5_Energy,Comp6_Mean,Comp6_Max,Comp6_Latency,Comp6_Energy,Comp7_Mean,Comp7_Max,Comp7_Latency,Comp7_Energy,Comp8_Mean,Comp8_Max,Comp8_Latency,Comp8_Energy,Comp9_Mean,Comp9_Max,Comp9_Latency,Comp9_Energy,Comp10_Mean,Comp10_Max,Comp10_Latency,Comp10_Energy,Comp11_Mean,Comp11_Max,Comp11_Latency,Comp11_Energy,Comp12_Mean,Comp12_Max,Comp12_Latency,Comp12_Energy,Comp13_Mean,Comp13_Max,Comp13_Latency,Comp13_Energy,Comp14_Mean,Comp14_Max,Comp14_Latency,Comp14_Energy,Comp15_Mean,Comp15_Max,Comp15_Latency,Comp15_Energy,Comp16_Mean,Comp16_Max,Comp16_Latency,Comp16_Energy,Comp17_Mean,Comp17_Max,Comp17_Latency,Comp17_Energy,Comp18_Mean,Comp18_Max,Comp18_Latency,Comp18_Energy,Comp19_Mean,Comp19_Max,Comp19_Latency,Comp19_Energy,Comp20_Mean,Comp20_Max,Comp20_Latency,Comp20_Energy,Comp21_Mean,Comp21_Max,Comp21_Latency,Comp21_Energy,Comp22_Mean,Comp22_Max,Comp22_Latency,Comp22_Energy,Comp23_Mean,Comp23_Max,Comp23_Latency,Comp23_Energy,Comp24_Mean,Comp24_Max,Comp24_Latency,Comp24_Energy,Comp25_Mean,Comp25_Max,Comp25_Latency,Comp25_Energy,Comp26_Mean,Comp26_Max,Comp26_Latency,Comp26_Energy,Comp27_Mean,Comp27_Max,Comp27_Latency,Comp27_Energy,Comp28_Mean,Comp28_Max,Comp28_Latency,Comp28_Energy,Comp29_Mean,Comp29_Max,Comp29_Latency,Comp29_Energy,Comp30_Mean,Comp30_Max,Comp30_Latency,Comp30_Energy,Comp31_Mean,Comp31_Max,Comp31_Latency,Comp31_Energy,Comp32_Mean,Comp32_Max,Comp32_Latency,Comp32_Energy,Comp33_Mean,Comp33_Max,Comp33_Latency,Comp33_Energy,Comp34_Mean,Comp34_Max,Comp34_Latency,Comp34_Energy,Comp35_Mean,Comp35_Max,Comp35_Latency,Comp35_Energy,Comp36_Mean,Comp36_Max,Comp36_Latency,Comp36_Energy,Comp37_Mean,Comp37_Max,Comp37_Latency,Comp37_Energy,Comp38_Mean,Comp38_Max,Comp38_Latency,Comp38_Energy,Comp39_Mean,Comp39_Max,Comp39_Latency,Comp39_Energy,Comp40_Mean,Comp40_Max,Comp40_Latency,Comp40_Energy,Comp41_Mean,Comp41_Max,Comp41_Latency,Comp41_Energy,Comp42_Mean,Comp42_Max,Comp42_Latency,Comp42_Energy,Comp43_Mean,Comp43_Max,Comp43_Latency,Comp43_Energy,Comp44_Mean,Comp44_Max,Comp44_Latency,Comp44_Energy,Comp45_Mean,Comp45_Max,Comp45_Latency,Comp45_Energy,Comp46_Mean,Comp46_Max,Comp46_Latency,Comp46_Energy,Comp47_Mean,Comp47_Max,Comp47_Latency,Comp47_Energy,Comp48_Mean,Comp48_Max,Comp48_Latency,Comp48_Energy,Comp49_Mean,Comp49_Max,Comp49_Latency,Comp49_Energy,Comp50_Mean,Comp50_Max,Comp50_Latency,Comp50_Energy,Comp51_Mean,Comp51_Max,Comp51_Latency,Comp51_Energy,Comp52_Mean,Comp52_Max,Comp52_Latency,Comp52_Energy,Comp53_Mean,Comp53_Max,Comp53_Latency,Comp53_Energy,Comp54_Mean,Comp54_Max,Comp54_Latency,Comp54_Energy,Comp55_Mean,Comp55_Max,Comp55_Latency,Comp55_Energy,Comp56_Mean,Comp56_Max,Comp56_Latency,Comp56_Energy,Comp57_Mean,Comp57_Max,Comp57_Latency,Comp57_Energy,Comp58_Mean,Comp58_Max,Comp58_Latency,Comp58_Energy,Comp59_Mean,Comp59_Max,Comp59_Latency,Comp59_Energy,Comp60_Mean,Comp60_Max,Comp60_Latency,Comp60_Energy,Comp61_Mean,Comp61_Max,Comp61_Latency,Comp61_Energy,Comp62_Mean,Comp62_Max,Comp62_Latency,Comp62_Energy,Comp63_Mean,Comp63_Max,Comp63_Latency,Comp63_Energy,Comp64_Mean,Comp64_Max,Comp64_Latency,Comp64_Energy,Comp65_Mean,Comp65_Max,Comp65_Latency,Comp65_Energy,Comp66_Mean,Comp66_Max,Comp66_Latency,Comp66_Energy,Comp67_Mean,Comp67_Max,Comp67_Latency,Comp67_Energy,Comp68_Mean,Comp68_Max,Comp68_Latency,Comp68_Energy,Comp69_Mean,Comp69_Max,Comp69_Latency,Comp69_Energy,Comp70_Mean,Comp70_Max,Comp70_Latency,Comp70_Energy,Comp71_Mean,Comp71_Max,Comp71_Latency,Comp71_Energy,Comp72_Mean,Comp72_Max,Comp72_Latency,Comp72_Energy,Comp73_Mean,Comp73_Max,Comp73_Latency,Comp73_Energy,Comp74_Mean,Comp74_Max,Comp74_Latency,Comp74_Energy,Comp75_Mean,Comp75_Max,Comp75_Latency,Comp75_Energy,Comp76_Mean,Comp76_Max,Comp76_Latency,Comp76_Energy,Comp77_Mean,Comp77_Max,Comp77_Latency,Comp77_Energy,Comp78_Mean,Comp78_Max,Comp78_Latency,Comp78_Energy,Comp79_Mean,Comp79_Max,Comp79_Latency,Comp79_Energy,Comp80_Mean,Comp80_Max,Comp80_Latency,Comp80_Energy,Comp81_Mean,Comp81_Max,Comp81_Latency,Comp81_Energy,Comp82_Mean,Comp82_Max,Comp82_Latency,Comp82_Energy,Comp83_Mean,Comp83_Max,Comp83_Latency,Comp83_Energy,Comp84_Mean,Comp84_Max,Comp84_Latency,Comp84_Energy,Comp85_Mean,Comp85_Max,Comp85_Latency,Comp85_Energy,Comp86_Mean,Comp86_Max,Comp86_Latency,Comp86_Energy,Comp87_Mean,Comp87_Max,Comp87_Latency,Comp87_Energy,Comp88_Mean,Comp88_Max,Comp88_Latency,Comp88_Energy,Comp89_Mean,Comp89_Max,Comp89_Latency,Comp89_Energy,Comp90_Mean,Comp90_Max,Comp90_Latency,Comp90_Energy,Comp91_Mean,Comp91_Max,Comp91_Latency,Comp91_Energy,Comp92_Mean,Comp92_Max,Comp92_Latency,Comp92_Energy,Comp93_Mean,Comp93_Max,Comp93_Latency,Comp93_Energy,Comp94_Mean,Comp94_Max,Comp94_Latency,Comp94_Energy,Comp95_Mean,Comp95_Max,Comp95_Latency,Comp95_Energy,Comp96_Mean,Comp96_Max,Comp96_Latency,Comp96_Energy,Comp97_Mean,Comp97_Max,Comp97_Latency,Comp97_Energy,Comp98_Mean,Comp98_Max,Comp98_Latency,Comp98_Energy,Comp99_Mean,Comp99_Max,Comp99_Latency,Comp99_Energy,Comp100_Mean,Comp100_Max,Comp100_Latency,Comp100_Energy,Comp101_Mean,Comp101_Max,Comp101_Latency,Comp101_Energy,Comp102_Mean,Comp102_Max,Comp102_Latency,Comp102_Energy,Comp103_Mean,Comp103_Max,Comp103_Latency,Comp103_Energy,Comp104_Mean,Comp104_Max,Comp104_Latency,Comp104_Energy,Comp105_Mean,Comp105_Max,Comp105_Latency,Comp105_Energy,Comp106_Mean,Comp106_Max,Comp106_Latency,Comp106_Energy,Comp107_Mean,Comp107_Max,Comp107_Latency,Comp107_Energy,Comp108_Mean,Comp108_Max,Comp108_Latency,Comp108_Energy,Comp109_Mean,Comp109_Max,Comp109_Latency,Comp109_Energy,Comp110_Mean,Comp110_Max,Comp110_Latency,Comp110_Energy,Comp111_Mean,Comp111_Max,Comp111_Latency,Comp111_Energy,Comp112_Mean,Comp112_Max,Comp112_Latency,Comp112_Energy,Comp113_Mean,Comp113_Max,Comp113_Latency,Comp113_Energy,Comp114_Mean,Comp114_Max,Comp114_Latency,Comp114_Energy,Comp115_Mean,Comp115_Max,Comp115_Latency,Comp115_Energy,Comp116_Mean,Comp116_Max,Comp116_Latency,Comp116_Energy,Comp117_Mean,Comp117_Max,Comp117_Latency,Comp117_Energy,Comp118_Mean,Comp118_Max,Comp118_Latency,Comp118_Energy,Comp119_Mean,Comp119_Max,Comp119_Latency,Comp119_Energy,Comp120_Mean,Comp120_Max,Comp120_Latency,Comp120_Energy,Comp121_Mean,Comp121_Max,Comp121_Latency,Comp121_Energy,Comp122_Mean,Comp122_Max,Comp122_Latency,Comp122_Energy,Comp123_Mean,Comp123_Max,Comp123_Latency,Comp123_Energy,Comp124_Mean,Comp124_Max,Comp124_Latency,Comp124_Energy,Comp125_Mean,Comp125_Max,Comp125_Latency,Comp125_Energy,Comp126_Mean,Comp126_Max,Comp126_Latency,Comp126_Energy
sub-01,0,0,2.8841145274376878e-08,4.488373073701939e-06,0.2,1.3494811601255017e-09,-2.9211630908615395e-07,7.311490825074347e-07,0.2,1.0553188569995071e-10,2.1006310502124608e-07,2.7545445748706564e-06,0.374,3.534896765760243e-10,7.641770800856978e-07,6.479445607379699e-06,0.373,2.1142511298983905e-09,1.3039780318752567e-06,7.117045761502447e-06,0.373,3.3270229534616306e-09,7.289736181332749e-07,4.66880046675256e-06,0.373,1.4428855989099302e-09,2.3911295709280565e-07,9.702148266897047e-07,0.374,6.314623368784075e-11,7.42652194805492e-07,2.203232448992047e-06,0.428,4.791474402285422e-10,1.2502368457903927e-06,5.801294207642643e-06,0.373,2.545343735063481e-09,1.985806079441519e-06,9.991913271924443e-06,0.373,7.629625329371054e-09,1.6155067391741803e-06,4.632279563862499e-06,0.427,2.321960029603386e-09,1.3745092784225783e-06,5.20016458179924e-06,0.476,1.402876188644066e-09,1.8051907151117658e-06,7.714124113333439e-06,0.476,2.6780386744969464e-09,1.6554740647408432e-06,7.238742932082025e-06,0.476,2.3139184202868673e-09,1.8256185167595342e-06,6.834200128443347e-06,0.399,4.399328276409271e-09,2.024045261751289e-06,7.198041979227347e-06,0.475,3.0790228379651876e-09,1.730747309797332e-06,5.894456569888967e-06,0.475,2.3200672782137243e-09,1.8120862038378172e-06,5.218810740708013e-06,0.474,3.04669396973523e-09,1.851417165687148e-06,5.896255109345733e-06,0.474,2.9994788527193944e-09,2.2611527537676326e-06,9.08477728214566e-06,0.395,7.05097409599159e-09,1.4880853217659467e-06,8.12653185691042e-06,0.399,5.924597092049121e-09,1.5460842476167916e-06,5.496918552810881e-06,0.397,2.8842235481559444e-09,1.5540781478660928e-06,5.4120851470234415e-06,0.475,1.8422786502444862e-09,1.1665756394219436e-06,3.9960275927494375e-06,0.475,1.0179456083924087e-09,9.618648181009224e-07,3.32831499601578e-06,0.4,1.073562558128017e-09,1.1595691486865297e-06,6.545858300483401e-06,0.373,3.48593792003187e-09,1.0976308622052969e-06,7.787380942544406e-06,0.373,5.091530241577508e-09,6.074309187943321e-07,4.516809775040709e-06,0.373,1.554381950071226e-09,2.1720214323894233e-07,1.3392528999917682e-06,0.373,1.2061733088540554e-10,1.4180114559845654e-08,3.1335448127125856e-06,0.373,5.37624491782768e-10,6.528553210095274e-07,5.948186172294522e-06,0.373,2.5678980840771285e-09,2.5701172585661143e-09,4.229148525858743e-06,0.2,1.1790309172050102e-09,4.372891281205705e-07,5.032153508608716e-06,0.374,1.3135737171184722e-09,2.4757937340004053e-07,3.1531102124157883e-06,0.374,4.623210835534776e-10,-8.440219409134144e-08,1.7992804250142243e-06,0.2,2.1328558246123078e-10,-1.0998517947049167e-07,8.808107720744979e-07,0.2,6.13194443691693e-11,5.181172271982969e-07,4.8487025620049005e-06,0.373,1.129944776423308e-09,1.1514101450462505e-06,4.800835933663654e-06,0.373,1.75793315143282e-09,2.755950373984574e-07,2.4287723418222368e-06,0.373,2.8399603291742435e-10,1.0242450871552754e-06,3.6438029626743243e-06,0.476,7.825088206832976e-10,1.0544225805338143e-06,4.005875709879394e-06,0.373,1.359326863426093e-09,2.042133985481032e-06,5.923659292405307e-06,0.427,3.6104121480846844e-09,1.1557882456910006e-06,4.099054971469239e-06,0.476,9.997201024796728e-10,1.7083767312083464e-06,7.355462962451766e-06,0.476,2.4118605053137836e-09,1.505893222595474e-06,6.439150602144492e-06,0.476,1.8661624632724252e-09,2.0229007231788954e-06,8.030751163289506e-06,0.475,3.1669090350287997e-09,1.8282009722856418e-06,8.378184443320787e-06,0.476,3.04911604723531e-09,1.6980958871818795e-06,7.114379174110576e-06,0.475,2.3353814486081676e-09,1.7357185196777612e-06,5.8239751160255275e-06,0.474,2.547923492290077e-09,2.075293096726216e-06,7.027393633796847e-06,0.395,4.699342011717549e-09,1.8920167060818866e-06,7.000097970083864e-06,0.394,4.161926714827091e-09,1.5803834424085793e-06,6.06545025145659e-06,0.475,1.9103893650051165e-09,1.5786158913226297e-06,6.206035173703166e-06,0.476,1.8846754818814416e-09,1.5182653182188686e-06,4.8130388458254096e-06,0.474,1.874136169906727e-09,1.357037230049e-06,7.2484625670483075e-06,0.397,4.5283247362709105e-09,1.0116003333840285e-06,5.4225144050228434e-06,0.399,2.632936720166884e-09,1.1501964418172611e-06,3.569944361819687e-06,0.475,1.0578913187754059e-09,1.1667517908269753e-07,2.0230054417913783e-06,0.373,2.2499906659791713e-10,8.22616621175556e-07,6.217724291235174e-06,0.373,3.240800948672026e-09,2.7384007762226813e-07,5.0775937077759665e-06,0.373,1.2914893762631752e-09,2.4492063226985095e-07,4.870650184493644e-06,0.374,1.1242272423426066e-09,1.4694303710326628e-07,2.8706340128368764e-06,0.374,4.0938831461155455e-10,-1.4006867033031625e-07,1.4719569143923432e-06,0.373,1.7161225049456923e-10,1.4898808750830237e-06,8.444782436297044e-06,0.373,4.401422958566462e-09,-1.5879602047458997e-07,1.6854459686576947e-06,0.373,2.132102845258184e-10,-1.81243066564778e-07,6.929490288496705e-07,0.2,6.093196122610455e-11,3.0177081107612403e-07,3.860309201200199e-06,0.373,7.13638041403585e-10,1.1643310797097719e-06,4.8822197656739325e-06,0.373,1.8198170598069416e-09,5.59711850460818e-07,1.729974939407472e-06,0.477,2.7410827916065475e-10,1.2014271907341095e-06,4.449566879019026e-06,0.476,1.0653641921684587e-09,1.1327366909946508e-06,3.741407725840243e-06,0.476,9.688720816924003e-10,1.547788037410596e-06,4.509792773176052e-06,0.428,2.1935018483555067e-09,1.8196447313991692e-06,6.797147509177041e-06,0.399,4.354560210590172e-09,1.840978353090881e-06,6.7428356022160055e-06,0.399,4.324017394162722e-09,1.925887974252e-06,6.302603324864771e-06,0.4,3.978121121736892e-09,2.2065969422868027e-06,7.066448767711734e-06,0.398,5.176620848840011e-09,1.8715236706217466e-06,5.6713038265379535e-06,0.397,3.488245517558156e-09,1.752972810196902e-06,8.082559334015595e-06,0.476,2.8356340186644096e-09,1.5576687239937628e-06,6.321780752086092e-06,0.476,1.877366042264183e-09,1.6497686485047372e-06,5.6384804847918905e-06,0.475,2.154351161470419e-09,1.4847602040665997e-06,6.2694359164431125e-06,0.475,1.8112278566599693e-09,1.996001242559332e-06,6.038814623961564e-06,0.398,3.962755247075099e-09,1.9818757182948927e-06,8.20514594751704e-06,0.398,6.155171711720116e-09,1.6266044858325503e-06,7.57301490560926e-06,0.397,5.080927135005876e-09,1.6485926211043538e-06,7.362669130633476e-06,0.397,4.805465909405256e-09,1.6371759992969287e-06,7.892019791887196e-06,0.398,5.567095430184767e-09,1.7249247256660072e-06,6.917291390441492e-06,0.396,4.172567787312271e-09,1.3062183690062536e-06,4.4332614474861605e-06,0.398,1.9548260567079463e-09,1.3505844625366352e-06,4.683880581990487e-06,0.475,1.3750853059809044e-09,9.380300512904064e-07,2.877436799277269e-06,0.401,8.614542251415526e-10,9.889888877642753e-07,5.374907648657228e-06,0.399,2.5907461709531115e-09,3.920680608234077e-07,4.3643230217758545e-06,0.373,1.3368798152519453e-09,-8.962601057916543e-08,6.266361276759544e-07,0.373,5.232123046492912e-11,-6.697042110204361e-08,1.7194431221632319e-06,0.373,1.781429708289284e-10,1.2072680488257877e-06,8.549373018458302e-06,0.373,5.144837856828454e-09,1.8529782914572965e-07,2.956993644262865e-06,0.374,4.4500659502000963e-10,3.3326741394988403e-07,4.749254053095292e-06,0.374,1.0453160866997973e-09,1.3797135370200965e-06,7.285863241000495e-06,0.373,3.2688339641754043e-09,6.849250670155029e-07,6.11687425392635e-06,0.373,2.216678345352194e-09,1.6230432569879608e-07,1.962846690680028e-06,0.374,1.7900569797928623e-10,3.791415412924428e-07,1.527220191644591e-06,0.477,1.2972812163680838e-10,6.844520559883503e-07,3.4935494360650507e-06,0.373,7.257293148081693e-10,1.301370121828862e-06,7.150774303010321e-06,0.373,3.350459586792698e-09,1.4235800273128219e-06,4.846623713191082e-06,0.4,2.267605222053122e-09,1.0953508573872383e-06,3.840566342365154e-06,0.476,9.075773958605576e-10,1.6580041545970662e-06,6.777004746384033e-06,0.476,2.144646387814911e-09,1.4570030420776168e-06,5.959555725455431e-06,0.476,1.6552008508702193e-09,1.8234329082200606e-06,6.844520468804627e-06,0.399,4.402087232750287e-09,1.9592542477122973e-06,5.848049680829438e-06,0.474,3.336139801804465e-09,1.9335202481701596e-06,8.529335548962679e-06,0.476,3.2022454007937393e-09,1.6365776182737293e-06,6.614113782972844e-06,0.475,2.0914996170235643e-09,1.721241288615667e-06,6.105956574053188e-06,0.475,2.2936090447767713e-09,9.96924772436185e-07,4.216432676430937e-06,0.393,1.283297771608715e-09,2.042945980433564e-06,7.0378950393061206e-06,0.395,4.654676658748477e-09,1.77354175610067e-06,7.842979263288233e-06,0.398,5.51236857861436e-09,1.557804192569841e-06,4.773420313886592e-06,0.394,2.3638489056028896e-09,1.643905334050037e-06,6.288844938215582e-06,0.475,2.03507278845911e-09,1.3594685743504836e-06,4.2900504668460245e-06,0.475,1.4934173066733391e-09,1.0308807496759296e-06,5.272078867909778e-06,0.399,2.483523649594657e-09,1.2077118353466518e-06,8.108555631335707e-06,0.373,5.805454661555049e-09,6.136307299156409e-07,3.365094139951295e-06,0.398,1.0170367980328138e-09,5.426473238137123e-07,1.6584305604243412e-06,0.475,2.346140150281474e-10,5.614145286782798e-08,2.1168621521378457e-06,0.373,2.507101261024271e-10,7.931222147867275e-07,6.203542098642822e-06,0.373,3.227892597211237e-09,1.0790603449871397e-06,7.785312792660657e-06,0.373,5.03482663885272e-09,2.4757876499007163e-07,4.882550859889642e-06,0.373,1.146551663980855e-09,-3.319459503646378e-09,2.644624322861648e-06,0.2,4.3927447012044973e-10
